ds,y
2010-01-01,-1.6911433171356263
2010-01-02,-6.072853451434298
2010-01-03,-3.3834745396510386
2010-01-04,1.2014112110919029
2010-01-05,4.947845605604082
2010-01-06,6.223432127585049
2010-01-07,4.85138357322085
2010-01-08,-0.5227446301669479
2010-01-09,-4.256107534716845
2010-01-10,-2.000029371449011
2010-01-11,2.192463277934077
2010-01-12,6.798869899913318
2010-01-13,6.953109831394592
2010-01-14,5.353045355964119
2010-01-15,0.6685329011921298
2010-01-16,-0.1715071629374706
2010-01-17,0.14489843273138167
2010-01-18,4.948395848210263
2010-01-19,8.790950150435723
2010-01-20,8.281536815807957
2010-01-21,6.7341266495098475
2010-01-22,4.342747644841842
2010-01-23,-1.388005077471464
2010-01-24,2.2295765311216282
2010-01-25,5.682940501973238
2010-01-26,8.00254854516095
2010-01-27,11.220604811831226
2010-01-28,9.089296129102735
2010-01-29,4.0005129352026945
2010-01-30,1.9701896555496776
2010-01-31,4.624739414316944
2010-02-01,6.300744001809744
2010-02-02,12.709849191225453
2010-02-03,13.444726848528704
2010-02-04,7.889701611450411
2010-02-05,5.165725862201893
2010-02-06,2.675600220131293
2010-02-07,5.134714411747474
2010-02-08,9.025924115880215
2010-02-09,13.389208466944071
2010-02-10,11.261750052794103
2010-02-11,11.550485625463072
2010-02-12,6.369304398481444
2010-02-13,1.5880993606664906
2010-02-14,5.787867537338204
2010-02-15,7.364469796072233
2010-02-16,13.157720972965027
2010-02-17,12.96909342581005
2010-02-18,10.607731962438399
2010-02-19,7.019861828461992
2010-02-20,3.6923467645235477
2010-02-21,3.5723239725801346
2010-02-22,9.304347736690655
2010-02-23,11.750750970065976
2010-02-24,14.52155207475373
2010-02-25,10.171400304726864
2010-02-26,7.337249514119932
2010-02-27,4.991123252076293
2010-02-28,7.644169265249122
2010-03-01,7.664710771694745
2010-03-02,13.856812567353803
2010-03-03,13.303709913808998
2010-03-04,12.34739962398987
2010-03-05,7.333734300022038
2010-03-06,5.61370721368232
2010-03-07,7.269377384719604
2010-03-08,9.34254358178662
2010-03-09,13.700047277319035
2010-03-10,15.567561836753514
2010-03-11,11.506758061487483
2010-03-12,8.242878645930436
2010-03-13,6.053213850375991
2010-03-14,5.281755061081807
2010-03-15,8.67999743879267
2010-03-16,14.388597818438008
2010-03-17,16.042292234652173
2010-03-18,10.921121368803933
2010-03-19,8.570412604628578
2010-03-20,5.024620984262323
2010-03-21,6.233686811820456
2010-03-22,11.270866514652036
2010-03-23,14.417314009705729
2010-03-24,14.46921379097799
2010-03-25,12.485710071221037
2010-03-26,8.103906590219484
2010-03-27,5.567381412300735
2010-03-28,8.134913874654726
2010-03-29,10.212792031263984
2010-03-30,13.894231703479216
2010-03-31,16.023550159163573
2010-04-01,13.6783374362319
2010-04-02,8.697902204077721
2010-04-03,4.9217433745493535
2010-04-04,7.328178297286187
2010-04-05,13.588515599158077
2010-04-06,15.707470359961953
2010-04-07,14.43960133040244
2010-04-08,12.61472900583859
2010-04-09,9.321976465476387
2010-04-10,7.090595011739038
2010-04-11,6.989279578173548
2010-04-12,13.602977352678543
2010-04-13,15.735326360957028
2010-04-14,16.566200451747022
2010-04-15,14.638742204786258
2010-04-16,9.450833485392318
2010-04-17,4.458200047246622
2010-04-18,6.88235220021477
2010-04-19,10.69807897956999
2010-04-20,15.013784004118804
2010-04-21,16.571065438655964
2010-04-22,14.485844717345419
2010-04-23,8.542757865407983
2010-04-24,5.982468990162767
2010-04-25,7.55138808714362
2010-04-26,12.134035591830711
2010-04-27,16.05051998450542
2010-04-28,16.984323700396146
2010-04-29,14.781686073084439
2010-04-30,8.993806444687742
2010-05-01,7.7340165503707015
2010-05-02,7.7280671843411275
2010-05-03,11.411937082008079
2010-05-04,17.016287588168503
2010-05-05,15.70862641639402
2010-05-06,12.45494807679786
2010-05-07,10.215590825580774
2010-05-08,6.094446365464772
2010-05-09,8.184086856174318
2010-05-10,11.331581626358355
2010-05-11,12.9149355702037
2010-05-12,15.86757322905496
2010-05-13,13.336030615546496
2010-05-14,8.198515751175515
2010-05-15,6.018706024643499
2010-05-16,7.5115921744084115
2010-05-17,11.646574814167876
2010-05-18,14.742059167683767
2010-05-19,13.99507684013271
2010-05-20,12.03209629650986
2010-05-21,6.586749391760428
2010-05-22,4.05767058651747
2010-05-23,4.901379454585348
2010-05-24,9.1712764572075
2010-05-25,13.467155946513316
2010-05-26,16.260444515156237
2010-05-27,11.4971643915167
2010-05-28,8.673158842270924
2010-05-29,3.9063511477795543
2010-05-30,5.471756561927774
2010-05-31,8.113672852631662
2010-06-01,12.447382893468605
2010-06-02,12.445560901872353
2010-06-03,10.925665261728303
2010-06-04,4.962290326924525
2010-06-05,2.528264648055087
2010-06-06,3.9786895754458556
2010-06-07,7.8477611649320815
2010-06-08,11.584133945874365
2010-06-09,11.358013171864982
2010-06-10,7.567209614866638
2010-06-11,2.3693444945271893
2010-06-12,0.9732068851244622
2010-06-13,2.0308764062525935
2010-06-14,5.626949705958312
2010-06-15,9.316731035390044
2010-06-16,11.328481917288672
2010-06-17,7.576491751287405
2010-06-18,3.33670009531691
2010-06-19,-0.14415135611026797
2010-06-20,3.172649222963007
2010-06-21,5.046455265806822
2010-06-22,6.806211781978556
2010-06-23,9.12006602537805
2010-06-24,5.599394007409993
2010-06-25,1.0946281650900302
2010-06-26,0.01135081039148722
2010-06-27,2.664980019627032
2010-06-28,2.775785275601814
2010-06-29,7.3144978940157
2010-06-30,7.715682010880689
2010-07-01,3.33120863609817
2010-07-02,2.074582826006777
2010-07-03,-3.110601442985709
2010-07-04,-0.5304412527198943
2010-07-05,3.611527700107106
2010-07-06,5.808254790946904
2010-07-07,5.683013531538578
2010-07-08,1.0375365673235661
2010-07-09,0.11032562419754999
2010-07-10,-1.4015143758741244
2010-07-11,-3.1641682739992443
2010-07-12,1.4969617430050515
2010-07-13,4.2769001440553485
2010-07-14,4.916735579792425
2010-07-15,4.179296909611933
2010-07-16,-1.6054461862303875
2010-07-17,-4.542868762137119
2010-07-18,-3.4022892898304886
2010-07-19,0.4804218964568445
2010-07-20,2.4616985089741448
2010-07-21,4.6924519944279535
2010-07-22,3.833291545479507
2010-07-23,-1.5151214038474663
2010-07-24,-5.664314499922907
2010-07-25,-4.253803543306657
2010-07-26,0.5710246264029215
2010-07-27,3.3316452947329482
2010-07-28,6.342693196505518
2010-07-29,1.3220341271895293
2010-07-30,-3.1597312625977128
2010-07-31,-7.300560757516967
2010-08-01,-6.986520140382522
2010-08-02,-0.562204003394934
2010-08-03,1.6901642364683678
2010-08-04,2.109635159498621
2010-08-05,0.5973262847275751
2010-08-06,-5.014046560307339
2010-08-07,-6.304598767015182
2010-08-08,-5.937001608569611
2010-08-09,-3.117096390006515
2010-08-10,1.5148171897831593
2010-08-11,0.5761922821535426
2010-08-12,-0.28650763090645937
2010-08-13,-5.852290511231939
2010-08-14,-8.19253497895541
2010-08-15,-6.0562761089808745
2010-08-16,-3.440670395565464
2010-08-17,-0.3886764493894893
2010-08-18,2.084464944908127
2010-08-19,-1.9025938788182752
2010-08-20,-5.1471811182681115
2010-08-21,-9.958868010880412
2010-08-22,-8.604544364403752
2010-08-23,-5.593887268589651
2010-08-24,-2.042372575205489
2010-08-25,0.46391853134280653
2010-08-26,-3.328064834635901
2010-08-27,-7.830050004572963
2010-08-28,-9.676232734919825
2010-08-29,-10.054285322258185
2010-08-30,-5.288001702612458
2010-08-31,-1.9148050087517126
2010-09-01,1.3071635519130735
2010-09-02,-4.1772691742287895
2010-09-03,-9.27816646793459
2010-09-04,-11.131238673988038
2010-09-05,-9.415667039723784
2010-09-06,-6.6838765593209315
2010-09-07,-2.6587650777107967
2010-09-08,-2.4205723023240475
2010-09-09,-4.810056459584403
2010-09-10,-8.00047992114776
2010-09-11,-10.240117669443908
2010-09-12,-9.742255796393046
2010-09-13,-5.241852139437639
2010-09-14,-2.489309111519836
2010-09-15,-0.9761273266025398
2010-09-16,-4.115497999327554
2010-09-17,-8.852075316754256
2010-09-18,-14.12298018005621
2010-09-19,-10.962819980332837
2010-09-20,-6.049393682777454
2010-09-21,-3.894595639555037
2010-09-22,-0.5179360139405866
2010-09-23,-4.210776364337965
2010-09-24,-7.817772934516889
2010-09-25,-10.278764406012778
2010-09-26,-13.215108391538365
2010-09-27,-6.241875125550613
2010-09-28,-3.0029540004823727
2010-09-29,-1.3777829633801413
2010-09-30,-4.08625597592215
2010-10-01,-9.929599910608468
2010-10-02,-13.100216221960508
2010-10-03,-12.169483980385614
2010-10-04,-7.03041492288135
2010-10-05,-4.213892207833471
